phase,strategy,params,ok,error,sharpe,sortino,win_rate,max_drawdown,total_return,cagr,profit_factor,total_trades,trade_days,elapsed_sec
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1162.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1162.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1163.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1163.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1163.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1163.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1163.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1164.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1164.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1164.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1165.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1165.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1165.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1166.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1166.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1166.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1166.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1166.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1167.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1167.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1167.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1168.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1168.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1168.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1168.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1168.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1168.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1169.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1169.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1169.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1170.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1170.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1170.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1171.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1171.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1171.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1171.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1171.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1172.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1172.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1172.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1173.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1173.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1173.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1173.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1174.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1174.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1174.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1174.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1175.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.45, ""kelly_cap"": 0.35, ""kelly_multiplier"": 0.45, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1175.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1175.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1175.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1176.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1176.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1176.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1176.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1177.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1177.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1177.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.0, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1177.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1178.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1178.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1178.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1179.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1179.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1179.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1179.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.07, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1179.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1180.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1180.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1180.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1181.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1181.2
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1181.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1181.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1181.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.15, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1182.5
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1182.6
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1182.7
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1183.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1183.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1183.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1184.0
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1184.1
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1184.3
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1184.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 7, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1184.8
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.25, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 2.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1184.9
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 10, ""prob_threshold"": 0.4, ""stop_lambda"": 1.0}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1185.4
phase1_sweep_80pct,standard,"{""hard_stop_loss"": 0.35, ""kelly_cap"": 0.15, ""kelly_multiplier"": 0.6, ""max_concurrent_trades"": 5, ""prob_threshold"": 0.4, ""stop_lambda"": 1.5}",True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1185.6
