strategy,params,sharpe,sortino,cumulative_pnl_pct,max_drawdown_pct,win_rate_pct,trades_triggered,profit_factor,status
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.0664,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.0664,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.039,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.039,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.039,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.039,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.048,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.048,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.048,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.048,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.021,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.021,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.021,0.0,100.0,1,0.0,ok
standard,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_concurrent_trades': 5}",0.816,0.3133,2.7643,0.2898,55.0,20,4.0966,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.021,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.1387,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.1387,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 10}",-0.1312,-0.0042,-0.3227,0.9453,66.67,3,0.6586,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 5}",-0.1312,-0.0042,-0.3227,0.9453,66.67,3,0.6586,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.1106,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.1106,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 5}",-0.1811,-0.0055,-0.3849,0.8536,66.67,3,0.5491,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 10}",-0.1811,-0.0055,-0.3849,0.8536,66.67,3,0.5491,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.0825,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.0825,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 5}",-0.2356,-0.007,-0.4079,0.7227,66.67,3,0.4356,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.05, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 10}",-0.2356,-0.007,-0.4079,0.7227,66.67,3,0.4356,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.0938,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.0938,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.6055,1.211,0.2584,0.0,100.0,2,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.6055,1.211,0.2584,0.0,100.0,2,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.2, 'profit_threshold': 0.07, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.0664,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.0664,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.03, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.0664,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.039,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.039,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.039,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.06, 'hard_stop_loss': 0.035, 'max_quantile_spread': 0.15, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.039,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 5}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 70.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.1, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.0,0.0,0.0,0.0,0.0,0,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 5}",0.4437,0.8874,0.048,0.0,100.0,1,0.0,ok
confluence_sniper,"{'prob_threshold': 0.3, 'kelly_multiplier': 0.8, 'kelly_cap': 0.3, 'profit_threshold': 0.07, 'hard_stop_loss': 0.025, 'max_quantile_spread': 0.15, 'max_iv': 55.0, 'max_concurrent_trades': 10}",0.4437,0.8874,0.048,0.0,100.0,1,0.0,ok
